Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
979,346.22,347.75,352.69,354.94,355.27,358.17,357.72,362.47,387.14,423.84,391.69,438.99879148423,455.84635820489,367.108036473242,319.575751999191,304.631278289032,300.99672738042,300.20806122551,300.043133778397,300.008981496694,300.002278382916,300.002352130073,0.1575,25900,100,0.98
980,346.2,347.73,352.7,354.93,355.27,358.18,357.74,362.51,387.22,423.94,391.78,439.064243636194,455.939829561911,367.181310235324,319.607364060908,304.640531373847,300.99890128159,300.208527013178,300.04323090114,300.009001811212,300.002283744551,300.002356689662,0.1575,25900,100,0.98
981,346.18,347.71,352.68,354.91,355.28,358.17,357.74,362.54,387.27,423.92,391.85,439.129608188771,456.033204095129,367.254557183612,319.638989897146,304.649795374391,301.001078783991,300.208993667892,300.043328210668,300.009022165236,300.002289116868,300.00236125839,0.1575,25900,100,0.98
982,346.15,347.69,352.65,354.91,355.25,358.17,357.74,362.56,387.3,424.03,391.93,439.194885274927,456.126481962888,367.327777292997,319.670629468635,304.659070288217,301.00325989136,300.209461191129,300.043425707348,300.009042558846,300.00229449989,300.002365836278,0.1575,25900,100,0.98
983,346.12,347.66,352.64,354.9,355.25,358.17,357.76,362.58,387.37,424.15,392.04,439.26007507135,456.219663272896,367.400970528256,319.702282734843,304.668356112748,301.00544460742,300.209929584366,300.043523391546,300.009062992123,300.002299893637,300.002370423342,0.1575,25900,100,0.98
984,346.1,347.64,352.62,354.89,355.24,358.17,357.76,362.61,387.44,424.35,392.1,439.32517772574,456.31274816524,367.474136861037,319.733949656135,304.677652845443,301.007632935896,300.210398849082,300.04362126363,300.009083465148,300.002305298132,300.002375019603,0.1575,25900,100,0.98
985,346.07,347.61,352.6,354.89,355.23,358.18,357.77,362.65,387.48,424.43,392.13,439.390193406135,456.405736756623,367.547276258396,319.765630192302,304.68696048368,301.009824880502,300.210868986758,300.043719323969,300.009103978001,300.002310713397,300.002379625078,0.1575,25900,100,0.98
986,346.05,347.59,352.6,354.87,355.22,358.17,357.78,362.66,387.53,424.39,392.16,439.455122258731,456.498629187955,367.62038869261,319.797324303815,304.696279024855,301.012020444949,300.211339998875,300.043817572932,300.009124530763,300.002316139453,300.002384239787,0.1575,25900,100,0.98
987,346.03,347.57,352.58,354.86,355.22,358.17,357.79,362.69,387.57,424.39,392.19,439.519964446026,456.591425581239,367.693474132249,319.829031950687,304.705608466297,301.01421963294,300.211811886917,300.043916010888,300.009145123516,300.002321576323,300.002388863747,0.1575,25900,100,0.98
988,346.02,347.57,352.57,354.85,355.21,358.16,357.79,362.71,387.62,424.58,392.25,439.584720124495,456.684126064222,367.766532547361,319.860753093163,304.71494880532,301.016422448175,300.212284652366,300.044014638209,300.009165756341,300.002327024029,300.00239349698,0.1575,25900,100,0.98
989,345.99,347.55,352.56,354.83,355.21,358.16,357.8,362.75,387.66,424.72,392.3,439.64938945541,456.776730758872,367.839563906978,319.892487691341,304.724300039189,301.018628894346,300.212758296709,300.044113455266,300.009186429321,300.002332482593,300.002398139502,0.1575,25900,100,0.98
990,345.97,347.53,352.55,354.82,355.2,358.16,357.8,362.76,387.71,424.67,392.33,439.713972590508,456.869239797399,367.912568182526,319.924235705678,304.733662165164,301.020838975139,300.213232821431,300.044212462429,300.009207142536,300.002337952037,300.002402791333,0.1575,25900,100,0.98
991,345.94,347.49,352.52,354.81,355.18,358.17,357.81,362.78,387.73,424.65,392.32,439.778469687948,456.961653304817,367.985545344079,319.95599709644,304.743035180458,301.023052694234,300.213708228021,300.044311660072,300.009227896068,300.002343432383,300.002407452491,0.1575,25900,100,0.98
992,345.92,347.48,352.51,354.8,355.18,358.16,357.81,362.81,387.77,424.62,392.32,439.84288090003,457.053971411113,368.058495363078,319.987771824126,304.752419082268,301.025270055308,300.214184517967,300.044411048568,300.009248690001,300.002348923653,300.002412122997,0.1575,25900,100,0.98
993,345.9,347.46,352.5,354.79,355.18,358.16,357.82,362.83,387.85,424.58,392.28,439.907206381922,457.146194243415,368.131418210487,320.019559849161,304.76181386775,301.027491062029,300.214661692759,300.044510628291,300.009269524415,300.00235442587,300.002416802869,0.1575,25900,100,0.98
994,345.86,347.43,352.47,354.79,355.16,358.15,357.83,362.86,387.91,424.5,392.29,439.971446297732,457.238321917477,368.204313855212,320.051361131741,304.77121953401,301.029715718058,300.21513975389,300.044610399614,300.009290399395,300.002359939057,300.002421492126,0.1575,25900,100,0.98
995,345.84,347.41,352.47,354.77,355.16,358.15,357.84,362.87,387.96,424.47,392.33,440.035600798118,457.330354563924,368.277182269432,320.083175632507,304.780636078157,301.031944027054,300.215618702851,300.044710362914,300.009311315021,300.002365463235,300.002426190787,0.1575,25900,100,0.98
996,345.82,347.39,352.45,354.76,355.15,358.16,357.84,362.9,387.99,424.62,392.37,440.099670027557,457.422292320766,368.350023427093,320.115003312325,304.790063497278,301.034175992668,300.216098541136,300.044810518566,300.009332271378,300.002370998427,300.002430898872,0.1575,25900,100,0.98
997,345.8,347.37,352.43,354.74,355.15,358.14,357.85,362.93,388.03,424.77,392.41,440.163654154522,457.514135296896,368.4228372963,320.146844131349,304.799501788378,301.036411618543,300.216579270241,300.044910866947,300.009353268547,300.002376544656,300.0024356164,0.1575,25900,100,0.98
998,345.78,347.36,352.43,354.74,355.13,358.14,357.85,362.95,388.08,424.81,392.45,440.227553317398,457.605883635899,368.495623852608,320.1786980507,304.808950948499,301.038650908319,300.21706089166,300.045011408433,300.009374306614,300.002382101943,300.002440343389,0.1575,25900,100,0.98
999,345.76,347.34,352.41,354.73,355.14,358.15,357.87,362.98,388.13,424.81,392.49,440.291367684112,457.69753744568,368.568383064377,320.210565030619,304.818410974589,301.040893865629,300.217543406892,300.045112143402,300.00939538566,300.002387670313,300.00244507986,0.1575,25900,100,0.98
1000,345.74,347.32,352.4,354.72,355.13,358.15,357.87,363.01,388.17,424.68,392.51,440.355097399714,457.789096861888,368.641114905898,320.242445032087,304.827881863608,301.043140494098,300.218026817435,300.045213072233,300.009416505769,300.002393249788,300.002449825832,0.1575,25900,100,0.98
1001,345.71,347.29,352.38,354.71,355.12,358.15,357.87,363.04,388.22,424.71,392.53,440.418742619684,457.88056200601,368.7138193488,320.274338015795,304.837363612472,301.045390797348,300.218511124789,300.045314195305,300.009437667025,300.002398840389,300.002454581323,0.1575,25900,100,0.98
1002,345.69,347.27,352.36,354.7,355.11,358.14,357.89,363.06,388.28,424.78,392.54,440.482303495495,457.971933004045,368.786496365851,320.306243942596,304.84685621807,301.047644778991,300.218996330454,300.045415512998,300.009458869512,300.00240444214,300.002459346355,0.1575,25900,100,0.98
1003,345.66,347.24,352.35,354.7,355.1,358.14,357.91,363.08,388.34,424.81,392.55,440.545780177272,458.063209983233,368.8591459303,320.338162773428,304.856359677269,301.049902442638,300.219482435933,300.045517025692,300.009480113314,300.002410055064,300.002464120945,0.1575,25900,100,0.98
1004,345.64,347.22,352.34,354.68,355.09,358.15,357.91,363.12,388.39,424.83,392.6,440.609172813217,458.154393072324,368.931768015919,320.37009446931,304.865873986907,301.052163791889,300.219969442728,300.045618733768,300.009501398515,300.002415679184,300.002468905114,0.1575,25900,100,0.98
1005,345.63,347.21,352.32,354.67,355.09,358.14,357.92,363.14,388.43,424.79,392.65,440.672481571575,458.245482375998,369.004362591608,320.402038990649,304.875399143741,301.054428830339,300.220457352343,300.045720637608,300.0095227252,300.002421314522,300.002473698881,0.1575,25900,100,0.98
1006,345.61,347.2,352.31,354.66,355.08,358.14,357.94,363.15,388.48,424.84,392.73,440.735706582844,458.33647804306,369.076929635846,320.433996299127,304.884935144596,301.056697561579,300.220946166285,300.045822737595,300.009544093454,300.002426961102,300.002478502266,0.1575,25900,100,0.98
1007,345.58,347.18,352.29,354.65,355.07,358.14,357.94,363.17,388.52,424.82,392.8,440.798848012407,458.427380180143,369.149469118373,320.465966355314,304.894481986179,301.058969989191,300.221435886059,300.045925034112,300.00956550336,300.002432618946,300.002483315288,0.1575,25900,100,0.98
1008,345.57,347.16,352.28,354.64,355.06,358.13,357.95,363.2,388.57,424.93,392.88,440.861906002384,458.518188921272,369.221981014932,320.497949120565,304.904039665224,301.061246116752,300.221926513173,300.046027527541,300.009586955004,300.002438288079,300.002488137968,0.1575,25900,100,0.98
1009,345.54,347.14,352.26,354.63,355.06,358.13,357.96,363.23,388.61,424.86,392.94,440.924880698126,458.60890439596,369.294465300555,320.529944556182,304.913608178429,301.063525947835,300.222418049136,300.046130218269,300.009608448472,300.002443968521,300.002492970325,0.1575,25900,100,0.98
1010,345.52,347.12,352.24,354.62,355.05,358.13,357.97,363.26,388.67,424.82,393.05,440.987772269849,458.699526703667,369.366921944091,320.561952622672,304.923187522396,301.065809485999,300.222910495458,300.046233106679,300.009629983848,300.002449660298,300.002497812378,0.1575,25900,100,0.98
1011,345.48,347.09,352.21,354.61,355.03,358.14,357.97,363.28,388.74,424.69,393.16,441.050580849121,458.790055988669,369.439350924142,320.593973281854,304.932777693802,301.068096734807,300.22340385365,300.046336193158,300.009651561218,300.002455363432,300.002502664148,0.1575,25900,100,0.98
1012,345.47,347.07,352.2,354.59,355.02,358.13,357.99,363.3,388.78,424.73,393.22,441.113306587017,458.880492372459,369.51175221464,320.626006494943,304.942378689239,301.070387697808,300.223898125223,300.046439478093,300.009673180668,300.002461077946,300.002507525654,0.1575,25900,100,0.98
1013,345.44,347.06,352.18,354.6,355.02,358.14,358.0,363.33,388.83,424.77,393.29,441.175949639023,458.97083597015,369.584125788373,320.658052223018,304.951990505258,301.072682378546,300.22439331169,300.046542961869,300.009694842284,300.002466803864,300.002512396917,0.1575,25900,100,0.98
1014,345.43,347.04,352.17,354.59,355.01,358.14,358.02,363.36,388.87,424.84,393.36,441.238510141089,459.061086919828,369.656471623302,320.690110427892,304.961613138441,301.074980780564,300.224889414567,300.046646644876,300.009716546151,300.002472541209,300.002517277957,0.1575,25900,100,0.98
1015,345.4,347.02,352.16,354.58,355.0,358.13,358.03,363.37,388.91,424.97,393.42,441.300988254909,459.151245327959,369.728789690772,320.72218107051,304.971246585261,301.07728290739,300.225386435368,300.046750527501,300.009738292356,300.002478290005,300.002522168793,0.1575,25900,100,0.98
1016,345.39,347.0,352.14,354.57,354.99,358.13,358.05,363.4,388.95,425.05,393.46,441.363384118296,459.241311329646,369.801079968471,320.75426411267,304.980890842233,301.079588762553,300.22588437561,300.046854610133,300.009760080986,300.002484050275,300.002527069445,0.1575,25900,100,0.98
1017,345.37,346.98,352.12,354.56,354.99,358.13,358.06,363.43,389.01,425.2,393.47,441.425697882895,459.331285042347,369.873342430561,320.786359515737,304.9905459058,301.08189834957,300.22638323681,300.046958893163,300.009781912126,300.002489822043,300.002531979934,0.1575,25900,100,0.98
1018,345.36,346.96,352.11,354.55,354.98,358.13,358.07,363.45,389.05,425.24,393.48,441.487929699224,459.421166583976,369.945577051478,320.818467241149,305.000211772388,301.084211671955,300.226883020486,300.047063376981,300.009803785864,300.002495605332,300.00253690028,0.1575,25900,100,0.98
1019,345.33,346.94,352.09,354.54,354.98,358.13,358.08,363.47,389.11,425.22,393.52,441.550079714369,459.510956077385,370.017783806873,320.850587250487,305.009888438393,301.086528733214,300.227383728158,300.047168061978,300.009825702287,300.002501400166,300.002541830503,0.1575,25900,100,0.98
1020,345.31,346.92,352.07,354.53,354.97,358.13,358.09,363.5,389.17,425.18,393.58,441.612148068577,459.600653651708,370.089962674057,320.882719505621,305.019575900208,301.088849536847,300.227885361347,300.047272948546,300.009847661481,300.002507206568,300.002546770624,0.1575,25900,100,0.98
1021,345.29,346.89,352.06,354.52,354.96,358.13,358.11,363.54,389.21,425.1,393.65,441.674134908566,459.690259427857,370.162113628728,320.914863968223,305.029274154179,301.091174086348,300.228387921574,300.047378037077,300.009869663535,300.002513024563,300.002551720662,0.1575,25900,100,0.98
1022,345.26,346.87,352.04,354.51,354.95,358.13,358.11,363.56,389.24,425.31,393.7,441.736040382263,459.779773526032,370.234236646621,320.947020599966,305.03898319662,301.093502385203,300.228891410362,300.047483327964,300.009891708535,300.002518854173,300.002556680637,0.1575,25900,100,0.98
1023,345.24,346.84,352.02,354.5,354.94,358.13,358.1,363.58,389.29,425.36,393.77,441.797864632311,459.869196070994,370.306331704694,320.979189362739,305.048703023828,301.095834436894,300.229395829235,300.047588821602,300.00991379657,300.002524695424,300.002561650572,0.1575,25900,100,0.98
1024,345.23,346.84,352.02,354.49,354.94,358.13,358.12,363.6,389.34,425.36,393.83,441.859607815577,459.958527170164,370.378398776282,321.011370217945,305.058433632031,301.098170244891,300.229901179717,300.047694518384,300.009935927726,300.002530548339,300.002566630484,0.1575,25900,100,0.98
1025,345.19,346.8,351.99,354.48,354.92,358.11,358.12,363.64,389.38,425.3,393.87,441.921270065267,460.047766958809,370.450437841065,321.043563127897,305.068175017503,301.100509812665,300.230407463334,300.047800418706,300.009958102093,300.002536412941,300.002571620397,0.1575,25900,100,0.98
1026,345.18,346.8,351.97,354.47,354.91,358.12,358.13,363.65,389.42,425.27,393.91,441.982851520488,460.136915565478,370.522448877403,321.075768054718,305.077927176467,301.102853143675,300.230914681612,300.047906522964,300.009980319759,300.002542289256,300.002576620329,0.1575,25900,100,0.98
1027,345.17,346.78,351.96,354.46,354.9,358.12,358.12,363.68,389.46,425.3,393.93,442.044352346594,460.225973084991,370.594431856518,321.107984959617,305.087690105043,301.105200241372,300.23142283608,300.048012831554,300.010002580812,300.002548177306,300.002581630301,0.1575,25900,100,0.98
1028,345.12,346.74,351.94,354.44,354.9,358.12,358.14,363.71,389.53,425.46,393.97,442.105772667038,460.31493966347,370.666386761062,321.140213805369,305.097463799447,301.107551109208,300.231931928265,300.048119344873,300.01002488534,300.002554077116,300.002586650334,0.1575,25900,100,0.98
1029,345.1,346.73,351.92,354.44,354.89,358.11,358.15,363.74,389.57,425.56,393.98,442.167112638187,460.403815405942,370.738313564852,321.17245455357,305.107248255766,301.109905750619,300.232441959699,300.048226063319,300.010047233432,300.002559988711,300.002591680449,0.1575,25900,100,0.98
1030,345.07,346.71,351.91,354.43,354.88,358.12,358.17,363.76,389.63,425.7,393.99,442.228372400557,460.492600436679,370.810212246136,321.204707166445,305.117043470111,301.112264169041,300.232952931911,300.048332987291,300.010069625178,300.002565912115,300.002596720667,0.1575,25900,100,0.98
1031,345.06,346.7,351.9,354.42,354.88,358.11,358.18,363.79,389.67,425.7,393.99,442.289552079616,460.581294897149,370.882082787196,321.236971606807,305.12684943861,301.114626367902,300.233464846433,300.048440117188,300.010092060667,300.002571847351,300.002601771007,0.1575,25900,100,0.98
1032,345.04,346.68,351.89,354.41,354.88,358.12,358.18,363.81,389.7,425.66,394.03,442.350651846863,460.669898872555,370.953925158055,321.269247835797,305.136666157219,301.116992350619,300.233977704798,300.04854745341,300.010114539987,300.002577794444,300.002606831491,0.1575,25900,100,0.98
1033,345.03,346.66,351.87,354.39,354.87,358.12,358.19,363.84,389.73,425.85,394.08,442.411671832003,460.758412498708,371.025739340133,321.301535816159,305.146493622,301.119362120607,300.234491508539,300.048654996356,300.010137063229,300.002583753418,300.00261190214,0.1575,25900,100,0.98
1034,345.0,346.64,351.86,354.38,354.85,358.11,358.2,363.87,389.77,426.01,394.12,442.472612175005,460.846835898271,371.097525312113,321.333835510266,305.156331828951,301.121735681273,300.23500625919,300.048762746429,300.010159630482,300.002589724299,300.002616982975,0.1575,25900,100,0.98
1035,344.98,346.63,351.85,354.38,354.85,358.12,358.21,363.88,389.81,426.12,394.16,442.533473026664,460.93516917967,371.169283049771,321.366146880149,305.166180774012,301.124113036015,300.235521958288,300.048870704031,300.010182241837,300.00259570711,300.002622074016,0.1575,25900,100,0.98
1036,344.96,346.61,351.84,354.36,354.85,358.12,358.22,363.92,389.84,426.11,394.16,442.59425450322,461.023412493352,371.241012538322,321.39846988914,305.176040453202,301.126494188231,300.236038607369,300.048978869563,300.010204897382,300.002601701877,300.002627175286,0.1575,25900,100,0.98
1037,344.92,346.58,351.81,354.35,354.82,358.12,358.22,363.94,389.9,426.11,394.15,442.654956780426,461.111565916797,371.31271374712,321.430804498419,305.185910862327,301.128879141301,300.23655620797,300.049087243429,300.010227597209,300.002607708623,300.002632286803,0.1575,25900,100,0.98
1038,344.89,346.54,351.79,354.33,354.82,358.11,358.23,363.96,389.96,426.12,394.12,442.71557997761,461.199629595329,371.384386660603,321.463150671271,305.195791997343,301.131267898608,300.237074761628,300.049195826033,300.010250341409,300.002613727373,300.002637408591,0.1575,25900,100,0.98
1039,344.88,346.54,351.78,354.34,354.82,358.11,358.25,363.98,390.01,426.09,394.11,442.776124237595,461.287603645712,371.456031257194,321.495508370176,305.205683854105,301.133660463524,300.237594269885,300.04930461778,300.010273130071,300.002619758152,300.002642540669,0.1575,25900,100,0.98
1040,344.87,346.53,351.77,354.33,354.81,358.12,358.26,364.01,390.05,426.2,394.08,442.836589702435,461.375488184644,371.527647515451,321.527877557663,305.215586428445,301.136056839416,300.238114734279,300.049413619074,300.010295963286,300.002625800985,300.002647683059,0.1575,25900,100,0.98
1041,344.85,346.51,351.75,354.31,354.81,358.12,358.26,364.04,390.07,426.35,394.08,442.896976520833,461.463283319972,371.599235412136,321.560258196026,305.22549971614,301.138457029638,300.238636156352,300.049522830322,300.010318841146,300.002631855897,300.002652835783,0.1575,25900,100,0.98
1042,344.83,346.49,351.74,354.31,354.8,358.12,358.28,364.07,390.11,426.43,394.07,442.957284812112,461.550989195313,371.670794932184,321.592650248744,305.235423713044,301.140861037548,300.239158537645,300.049632251929,300.010341763743,300.002637922912,300.002657998861,0.1575,25900,100,0.98
1043,344.81,346.47,351.73,354.31,354.79,358.13,358.28,364.09,390.15,426.33,394.07,443.017514735399,461.638605905216,371.742326049855,321.62505367782,305.24535841485,301.143268866487,300.239681879701,300.049741884305,300.010364731166,300.002644002057,300.002663172315,0.1575,25900,100,0.98
1044,344.79,346.46,351.72,354.29,354.79,358.13,358.3,364.12,390.18,426.28,394.08,443.077666428723,461.726133569341,371.813828745056,321.657468446055,305.25530381729,301.145680519792,300.240206184065,300.049851727855,300.010387743509,300.002650093354,300.002668356167,0.1575,25900,100,0.98
1045,344.77,346.44,351.7,354.27,354.78,358.12,358.31,364.15,390.22,426.23,394.12,443.137740012877,461.813572327784,371.885303002585,321.689894517004,305.265259916138,301.148096000799,300.240731452281,300.049961782989,300.010410800863,300.00265619683,300.002673550436,0.1575,25900,100,0.98
1046,344.75,346.42,351.69,354.27,354.78,358.13,358.31,364.16,390.26,426.27,394.18,443.197735649255,461.900922269945,371.956748796051,321.722331852653,305.275226706991,301.150515312826,300.241257685893,300.050072050117,300.010433903319,300.00266231251,300.002678755147,0.1575,25900,100,0.98
1047,344.72,346.39,351.67,354.26,354.76,358.13,358.33,364.18,390.32,426.4,394.29,443.257653462572,461.988183531128,372.028166109465,321.754780416461,305.285204185553,301.152938459192,300.241784886449,300.050182529647,300.010457050971,300.002668440418,300.002683970319,0.1575,25900,100,0.98
1048,344.69,346.37,351.64,354.25,354.75,358.13,358.35,364.2,390.37,426.52,394.4,443.317493592914,462.075356225911,372.099554922458,321.787240171322,305.295192347448,301.15536544321,300.242313055495,300.050293221992,300.010480243909,300.002674580581,300.002689195974,0.1575,25900,100,0.98
1049,344.67,346.35,351.63,354.23,354.74,358.12,358.35,364.23,390.42,426.59,394.47,443.37725617256,462.16244047846,372.170915217027,321.819711080499,305.305191188299,301.157796268181,300.24284219458,300.050404127561,300.010503482229,300.002680733023,300.002694432134,0.1575,25900,100,0.98
1050,344.66,346.33,351.63,354.23,354.74,358.12,358.37,364.26,390.48,426.67,394.55,443.436941344084,462.2494363991,372.242246972194,321.852193106852,305.315200703669,301.160230937401,300.243372305253,300.050515246767,300.010526766021,300.00268689777,300.002699678821,0.1575,25900,100,0.98
1051,344.65,346.31,351.62,354.22,354.74,358.13,358.38,364.28,390.52,426.66,394.64,443.496549250682,462.336344098534,372.313550167205,321.884686213256,305.325220889086,301.162669454157,300.243903389063,300.050626580022,300.010550095378,300.002693074847,300.002704936055,0.1575,25900,100,0.98
1052,344.62,346.3,351.6,354.2,354.73,358.12,358.38,364.31,390.54,426.89,394.7,443.55608002744,462.423163694877,372.384824783309,321.917190362978,305.335251740091,301.165111821732,300.24443544756,300.050738127741,300.010573470395,300.002699264279,300.00271020386,0.1575,25900,100,0.98
1053,344.6,346.28,351.58,354.18,354.73,358.11,358.4,364.33,390.59,426.94,394.78,443.615533796235,462.509895323368,372.456070805663,321.949705519821,305.34529325224,301.167558043403,300.244968482297,300.050849890336,300.010596891164,300.002705466093,300.002715482257,0.1575,25900,100,0.98
1054,344.57,346.26,351.57,354.19,354.71,358.12,358.4,364.36,390.63,426.92,394.81,443.674910706654,462.596539084193,372.527288211748,321.982231646511,305.355345420963,301.170008122435,300.245502494825,300.050961868222,300.010620357779,300.002711680313,300.002720771267,0.1575,25900,100,0.98
1055,344.55,346.24,351.55,354.17,354.7,358.13,358.41,364.37,390.69,426.94,394.87,443.734210896337,462.683095091321,372.598476982378,322.014768706317,305.36540824171,301.172462062088,300.246037486698,300.051074061816,300.010643870334,300.002717906965,300.002726070913,0.1575,25900,100,0.98
1056,344.52,346.22,351.54,354.16,354.7,358.12,358.45,364.4,390.76,426.98,394.92,443.793434485785,462.769563480235,372.669637103378,322.047316663222,305.375481709967,301.174919865619,300.246573459469,300.051186471532,300.010667428922,300.002724146076,300.002731381217,0.1575,25900,100,0.98
1057,344.51,346.2,351.53,354.14,354.7,358.13,358.44,364.44,390.8,427.05,394.97,443.852581631891,462.855944340638,372.740768550378,322.079875479767,305.385565821057,301.177381536269,300.247110414693,300.051299097787,300.010691033639,300.00273039767,300.0027367022,0.1575,25900,100,0.98
1058,344.49,346.19,351.52,354.14,354.69,358.13,358.46,364.46,390.84,427.0,395.0,443.911652452222,462.942237809626,372.811871309993,322.112445120143,305.395660570431,301.179847077281,300.247648353925,300.051411940999,300.010714684577,300.002736661773,300.002742033884,0.1575,25900,100,0.98
1059,344.47,346.17,351.51,354.13,354.68,358.13,358.47,364.48,390.87,426.99,395.03,443.970647084744,463.028443999233,372.88294536327,322.145025547734,305.405765953432,301.182316491887,300.248187278722,300.051525001586,300.010738381832,300.002742938412,300.002747376293,0.1575,25900,100,0.98
1060,344.46,346.15,351.49,354.12,354.67,358.12,358.47,364.51,390.9,426.96,395.06,444.029565676257,463.114563009759,372.953990688855,322.177616725621,305.415881965348,301.184789783308,300.24872719064,300.051638279967,300.010762125499,300.002749227612,300.002752729447,0.1575,25900,100,0.98
1061,344.44,346.13,351.47,354.11,354.67,358.13,358.48,364.54,390.94,426.85,395.11,444.088408344002,463.200594978331,373.025007273856,322.210218618106,305.426008601547,301.187266954764,300.249268091237,300.05175177656,300.010785915671,300.0027555294,300.00275809337,0.1575,25900,100,0.98
1062,344.42,346.11,351.45,354.09,354.65,358.13,358.48,364.55,390.98,426.83,395.15,444.147175220418,463.286540021904,373.09599510102,322.242831188928,305.436145857325,301.189748009469,300.249809982072,300.051865491785,300.010809752446,300.0027618438,300.002763468082,0.1575,25900,100,0.98
1063,344.4,346.09,351.44,354.09,354.66,358.13,358.5,364.57,391.03,426.93,395.2,444.205866461885,463.372398227208,373.16695414639,322.275454400864,305.446293727851,301.192232950618,300.250352864704,300.051979426065,300.010833635917,300.00276817084,300.002768853608,0.1575,25900,100,0.98
1064,344.38,346.08,351.43,354.08,354.64,358.13,358.49,364.61,391.06,427.19,395.22,444.264482169778,463.458169749164,373.237884401793,322.308088219021,305.456452208488,301.194721781415,300.250896740693,300.052093579819,300.01085756618,300.002774510546,300.002774249968,0.1575,25900,100,0.98
1065,344.34,346.05,351.41,354.07,354.64,358.14,358.52,364.64,391.12,427.18,395.23,444.323022509272,463.543854662858,373.308785840858,322.340732605865,305.46662129432,301.19721450504,300.2514416116,300.05220795347,300.010881543331,300.002780862943,300.002779657186,0.1575,25900,100,0.98
1066,344.32,346.03,351.4,354.07,354.64,358.13,358.54,364.66,391.18,427.08,395.21,444.381487578643,463.629453125722,373.379658456356,322.373387526706,305.476800980674,301.199711124685,300.251987478987,300.052322547441,300.010905567466,300.002787228058,300.002785075284,0.1575,25900,100,0.98
1067,344.3,346.01,351.38,354.06,354.63,358.14,358.54,364.68,391.22,426.93,395.18,444.4398775578,463.71496519367,373.45050221796,322.406052943485,305.486991262524,301.202211643509,300.252534344415,300.052437362154,300.010929638682,300.002793605918,300.002790504284,0.1575,25900,100,0.98
1068,344.28,345.99,351.37,354.04,354.62,358.13,358.55,364.72,391.26,426.96,395.19,444.498192532148,463.800294475228,373.521317122246,322.43872882215,305.497192135202,301.204716064692,300.253082209447,300.052552398035,300.010953757073,300.002799996548,300.002795944209,0.1575,25900,100,0.98
1069,344.26,345.98,351.36,354.04,354.62,358.13,358.56,364.74,391.29,427.1,395.21,444.556432676014,463.885101248284,373.592103140458,322.471415124897,305.507403593651,301.207224391383,300.253631075647,300.052667655507,300.010977922738,300.002806399975,300.002801395081,0.1575,25900,100,0.98
1070,344.25,345.96,351.34,354.02,354.6,358.13,358.57,364.76,391.33,427.26,395.24,444.614598068516,463.969821968405,373.662860271287,322.50411181806,305.517625633182,301.209736626747,300.254180944581,300.052783134997,300.011002135772,300.002812816226,300.002806856924,0.1575,25900,100,0.98
1071,344.22,345.94,351.33,354.01,354.6,358.13,358.58,364.79,391.36,427.39,395.29,444.672688883845,464.054456696155,373.733588485927,322.5368188639,305.52785824869,301.212252773917,300.254731817812,300.052898836929,300.011026396272,300.002819245327,300.00281232976,0.1575,25900,100,0.98
1072,344.2,345.92,351.32,354.0,354.59,358.13,358.59,364.81,391.4,427.47,395.31,444.730705226279,464.139005581102,373.804287776086,322.569536227764,305.538101435334,301.214772836038,300.255283696906,300.053014761732,300.011050704336,300.002825687304,300.002817813612,0.1575,25900,100,0.98
1073,344.18,345.9,351.3,353.99,354.58,358.14,358.6,364.85,391.44,427.62,395.29,444.7886472373,464.22346872447,373.874958122622,322.602263873417,305.548355188097,301.217296816236,300.255836583431,300.053130909832,300.011075060062,300.002832142185,300.002823308501,0.1575,25900,100,0.98
1074,344.15,345.88,351.28,353.98,354.57,358.14,358.62,364.87,391.49,427.55,395.22,444.846515065002,464.307846218786,373.945599504476,322.635001764336,305.558619501901,301.219824717631,300.256390478952,300.053247281657,300.011099463545,300.002838609997,300.002828814453,0.1575,25900,100,0.98
1075,344.13,345.85,351.25,353.97,354.56,358.15,358.63,364.89,391.52,427.43,395.17,444.904308827578,464.392138193816,374.016211909414,322.667749865388,305.568894371779,301.222356543338,300.256945385038,300.053363877637,300.011123914885,300.002845090765,300.002834331489,0.1575,25900,100,0.98
1076,344.1,345.82,351.25,353.96,354.56,358.15,358.63,364.92,391.55,427.48,395.12,444.963049308888,464.47503528027,374.08649515726,322.700463132783,305.57917539454,301.224891988364,300.257501285506,300.053480697444,300.011148414219,300.00285158454,300.002839859649,0.1575,25900,100,0.98
1077,344.09,345.81,351.24,353.96,354.55,358.15,358.64,364.96,391.58,427.54,395.1,445.025567579706,464.552899244592,374.155613083816,322.733015703601,305.589450205304,301.227430182272,300.258058130563,300.053597739143,300.01117296172,300.002858091405,300.002845399001,0.1575,25900,100,0.98
1078,344.07,345.8,351.23,353.94,354.54,358.15,358.65,364.98,391.61,427.57,395.07,445.088010737382,464.630669474661,374.224696461675,322.765576801064,305.599735296256,301.22997227872,300.258615987387,300.053715005839,300.011197557305,300.002864611292,300.002850949493,0.1575,25900,100,0.98
