Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
793,353.56,354.25,356.32,357.4,357.07,359.22,357.1,358.42,372.73,368.75,367.6,425.108689133667,436.573066358802,353.090896160794,313.993343379074,303.103124146632,300.650909606307,300.134967351166,300.027945764925,300.005809503224,300.001445161477,300.001644444009
794,353.52,354.2,356.29,357.38,357.05,359.21,357.09,358.42,372.83,368.89,367.75,425.193584504957,436.687499631509,353.168008420419,314.021531207118,303.110327766929,300.652483670113,300.135296263414,300.028014063813,300.005823747813,300.001448880725,300.001647597664
795,353.47,354.17,356.26,357.36,357.03,359.2,357.08,358.43,372.93,369.03,367.91,425.278355791795,436.801810325918,353.245103819508,314.049740145917,303.117542109205,300.654060614256,300.135625809325,300.028082495956,300.005838020385,300.001452607552,300.001650757811
796,353.42,354.13,356.25,357.36,357.03,359.18,357.08,358.43,372.98,369.12,368.02,425.363003242721,436.915998590137,353.322182277837,314.07797015193,303.124767177156,300.655640443156,300.135955990166,300.028151061638,300.005852320998,300.001456341974,300.001653924464
797,353.39,354.1,356.23,357.34,357.02,359.18,357.07,358.44,373.04,369.23,368.14,425.447527092485,437.030064584585,353.399243717496,314.106221181776,303.132002974444,300.657223161232,300.136286807209,300.028219761142,300.005866649712,300.001460084008,300.001657097635
798,353.36,354.08,356.22,357.33,357.01,359.17,357.08,358.44,373.12,369.33,368.28,425.531927585858,437.144008459685,353.476288059386,314.134493191932,303.139249504681,300.658808772902,300.136618261725,300.028288594753,300.00588100659,300.001463833669,300.001660277339
799,353.33,354.05,356.2,357.32,357.01,359.17,357.07,358.45,373.18,369.43,368.42,425.616204965929,437.257830366652,353.553315224914,314.162786138883,303.146506771434,300.660397282581,300.136950354989,300.028357562756,300.00589539169,300.001467590975,300.00166346359
800,353.29,354.01,356.18,357.32,356.99,359.17,357.06,358.45,373.23,369.54,368.55,425.70035946349,437.371530467662,353.630325137598,314.191099979272,303.153774778238,300.661988694686,300.137283088278,300.028426665436,300.005909805074,300.00147135594,300.001666656402
801,353.25,353.99,356.16,357.31,356.98,359.16,357.05,358.46,373.3,369.65,368.68,425.784391329717,437.485108905214,353.707317718212,314.219434669435,303.161053528566,300.663583013628,300.137616462869,300.028495903081,300.005924246803,300.001475128582,300.001669855787
802,353.21,353.96,356.14,357.29,356.97,359.15,357.05,358.46,373.37,369.77,368.8,425.868300791012,437.598565844072,353.784292891477,314.247790166057,303.168343025865,300.665180243819,300.137950480044,300.028565275975,300.005938716938,300.001478908917,300.001673061762
803,353.17,353.91,356.12,357.27,356.95,359.15,357.05,358.47,373.46,369.93,368.99,425.952088089022,437.711901434436,353.861250580136,314.276166425585,303.175643273527,300.666780389671,300.138285141085,300.028634784409,300.005953215539,300.001482696961,300.001676274339
804,353.13,353.88,356.09,357.25,356.95,359.14,357.05,358.47,373.56,370.08,369.19,426.035753465895,437.825115824898,353.938190707065,314.304563404454,303.182954274901,300.66838345559,300.138620447276,300.028704428669,300.005967742669,300.001486492731,300.001679493532
805,353.1,353.85,356.08,357.23,356.94,359.13,357.06,358.48,373.63,370.19,369.32,426.119297156965,437.938209169975,354.015113196474,314.332981059184,303.190276033294,300.669989445984,300.138956399906,300.028774209045,300.005982298388,300.001490296243,300.001682719356
806,353.07,353.83,356.06,357.22,356.93,359.12,357.05,358.47,373.68,370.31,369.45,426.202719397171,438.051181624177,354.092017972907,314.361419346283,303.197608551973,300.671598365258,300.139293000262,300.028844125827,300.005996882759,300.001494107514,300.001685951825
807,353.03,353.79,356.04,357.21,356.92,359.12,357.05,358.49,373.75,370.41,369.56,426.286020417988,438.164033344466,354.168904961718,314.389878222301,303.204951834161,300.673210217815,300.139630249635,300.028914179304,300.006011495843,300.001497926561,300.001689190952
808,353.0,353.76,356.03,357.2,356.9,359.11,357.04,358.48,373.82,370.51,369.68,426.369200463199,438.276764475172,354.245774086579,314.418357643609,303.212305883029,300.674825008056,300.13996814932,300.028984369768,300.006026137702,300.001501753399,300.001692436753
809,352.97,353.74,356.02,357.19,356.9,359.1,357.06,358.49,373.88,370.61,369.79,426.452259763778,438.38937517227,354.322625273427,314.446857566747,303.219670701712,300.676442740382,300.140306700609,300.02905469751,300.006040808397,300.001505588046,300.001695689241
810,352.93,353.71,355.99,357.17,356.88,359.1,357.04,358.5,373.95,370.7,369.88,426.535198546301,438.501865595682,354.399458449204,314.475377948317,303.227046293307,300.678063419188,300.140645904801,300.029125162823,300.006055507993,300.001509430519,300.00169894843
811,352.9,353.68,355.97,357.18,356.87,359.09,357.04,358.5,374.0,370.78,369.97,426.618017057048,438.614235885334,354.476273537933,314.503918744607,303.234432660851,300.679687048873,300.140985763194,300.029195765999,300.00607023655,300.001513280833,300.001702214335
812,352.84,353.63,355.94,357.14,356.85,359.08,357.03,358.5,374.09,370.92,370.11,426.700715524412,438.726486197649,354.553070466744,314.53247991218,303.241829807351,300.681313633829,300.141326277091,300.029266507332,300.006084994131,300.001517139006,300.00170548697
813,352.8,353.59,355.92,357.13,356.84,359.07,357.02,358.51,374.18,371.01,370.27,426.783294177155,438.838616688511,354.629849163046,314.561061407579,303.24923773577,300.682943178448,300.141667447793,300.029337387116,300.0060997808,300.001521005056,300.00170876635
814,352.77,353.57,355.91,357.12,356.83,359.06,357.02,358.52,374.25,371.07,370.35,426.865753244002,438.950627512473,354.706609554352,314.589663187341,303.256656449031,300.68457568712,300.142009276606,300.029408405646,300.006114596618,300.001524878997,300.001712052488
815,352.73,353.54,355.9,357.1,356.82,359.06,357.02,358.52,374.29,371.12,370.45,426.948092966816,439.062518811528,354.783351566485,314.618285207786,303.264085949994,300.686211164233,300.142351764838,300.029479563219,300.006129441649,300.001528760848,300.0017153454
816,352.69,353.51,355.88,357.09,356.81,359.05,357.0,358.52,374.36,371.19,370.56,427.030313575637,439.17429073728,354.860075127314,314.646927425446,303.271526241494,300.68784961417,300.142694913797,300.029550860129,300.006144315956,300.001532650626,300.001718645099
817,352.66,353.49,355.86,357.07,356.8,359.04,357.0,358.53,374.42,371.26,370.65,427.112415287984,439.285943454537,354.936780167036,314.675589796976,303.278977326331,300.689491041319,300.143038724795,300.029622296674,300.006159219602,300.001536548347,300.0017219516
818,352.63,353.46,355.85,357.06,356.8,359.03,357.0,358.54,374.49,371.35,370.75,427.194398347617,439.397477100262,355.013466611812,314.704272278673,303.286439207235,300.691135450056,300.143383199145,300.029693873151,300.006174152651,300.001540454029,300.001725264918
819,352.59,353.44,355.83,357.05,356.79,359.03,357.01,358.54,374.54,371.44,370.85,427.276262979702,439.508891829644,355.090134391103,314.73297482711,303.293911886913,300.692782844763,300.143728338162,300.029765589859,300.006189115166,300.001544367688,300.001728585068
820,352.57,353.41,355.81,357.04,356.79,359.02,356.99,358.56,374.59,371.52,370.95,427.358009401187,439.62018780535,355.166783435926,314.761697398958,303.301395368037,300.694433229817,300.14407452556,300.029837447097,300.006204107212,300.001548289341,300.001731912064
821,352.51,353.37,355.8,357.02,356.77,359.01,356.99,358.56,374.69,371.62,371.08,427.439637862192,439.731365156514,355.243413672184,314.790439950398,303.3088896532,300.696086609588,300.144421832245,300.029909445164,300.006219128851,300.001552219007,300.001735245919
822,352.47,353.34,355.78,357.01,356.75,359.0,356.98,358.57,374.78,371.75,371.2,427.521148569754,439.842424053967,355.320025032978,314.819202438251,303.316394744997,300.697742988453,300.144769811135,300.02998158436,300.006234180148,300.001556156702,300.001738586651
823,352.43,353.3,355.76,356.99,356.74,358.99,356.97,358.58,374.83,371.83,371.3,427.602541768033,439.953364631662,355.396617445669,314.847984818772,303.323910645943,300.699402370777,300.145118463561,300.030053864987,300.006249261168,300.001560102443,300.001741934272
824,352.4,353.27,355.74,356.98,356.73,358.98,356.97,358.58,374.89,371.9,371.39,427.68381766928,440.064187053832,355.473190843042,314.876787048723,303.331437358542,300.701064760929,300.145467790856,300.030126287346,300.006264371975,300.001564056247,300.001745288798
825,352.36,353.25,355.73,356.97,356.72,358.97,356.97,358.58,374.94,371.98,371.47,427.764976506103,440.174891464494,355.549745154798,314.905609084513,303.33897488523,300.702730163273,300.145817794355,300.030198851739,300.006279512632,300.001568018133,300.001748650244
826,352.32,353.22,355.71,356.95,356.71,358.97,356.98,358.59,375.01,372.08,371.58,427.846018505958,440.285478011746,355.626280311693,314.934450882646,303.346523228413,300.704398582172,300.146168475395,300.030271558469,300.006294683206,300.001571988116,300.001752018623
827,352.31,353.2,355.69,356.95,356.7,358.96,356.97,358.61,375.08,372.16,371.67,427.926943890123,440.395946849224,355.702796245816,314.963312399736,303.354082390453,300.706070021982,300.146519835315,300.03034440784,300.00630988376,300.001575966216,300.001755393952
828,352.27,353.17,355.69,356.94,356.7,358.95,356.97,358.61,375.14,372.26,371.77,428.007752884795,440.506298125203,355.779292888618,314.992193592292,303.36165237367,300.707744487064,300.146871875456,300.030417400157,300.00632511436,300.001579952448,300.001758776245
829,352.25,353.15,355.67,356.92,356.7,358.95,356.97,358.62,375.19,372.35,371.88,428.088445704915,440.616531997836,355.855770173676,315.021094417036,303.369233180348,300.709421981768,300.147224597161,300.030490535723,300.006340375072,300.001583946832,300.001762165518
830,352.2,353.1,355.64,356.91,356.67,358.94,356.96,358.63,375.27,372.5,372.01,428.169022594383,440.726648596595,355.932228029966,315.050014830184,303.3768248127,300.711102510446,300.147578001775,300.030563814846,300.006355665959,300.001587949384,300.001765561784
831,352.14,353.06,355.61,356.89,356.65,358.93,356.94,358.64,375.35,372.65,372.16,428.249483757961,440.836648088885,356.008666393258,315.078954788605,303.384427272939,300.712786077448,300.147932090646,300.030637237831,300.006370987089,300.001591960121,300.001768965059
832,352.11,353.02,355.59,356.88,356.64,358.93,356.94,358.65,375.41,372.73,372.26,428.329829419927,440.946530622021,356.085085196307,315.107914248867,303.392040563214,300.714472687118,300.148286865121,300.030710804985,300.006386338526,300.001595979062,300.001772375359
833,352.09,353.01,355.58,356.88,356.64,358.91,356.95,358.66,375.47,372.81,372.34,428.410059811555,441.056296335603,356.161484370887,315.136893167398,303.399664685621,300.716162343799,300.148642326551,300.030784516616,300.006401720336,300.001600006225,300.001775792697
834,352.06,352.99,355.57,356.87,356.63,358.91,356.94,358.66,375.53,372.89,372.43,428.490175142986,441.165945389749,356.237863852539,315.165891500981,303.40729964224,300.717855051832,300.14899847629,300.030858373033,300.006417132586,300.001604041626,300.00177921709
835,352.03,352.95,355.55,356.85,356.62,358.9,356.95,358.67,375.6,372.98,372.51,428.570175647772,441.275477920727,356.314223573157,315.194909206019,303.414945435082,300.719550815553,300.149355315693,300.030932374544,300.006432575341,300.001608085283,300.001782648552
836,352.0,352.93,355.52,356.84,356.61,358.91,356.94,358.68,375.65,373.08,372.58,428.650061531185,441.384894092043,356.390563469621,315.22394623939,303.422602066145,300.721249639297,300.149712846115,300.031006521459,300.006448048667,300.001612137216,300.001786087099
837,351.96,352.9,355.51,356.83,356.59,358.9,356.94,358.69,375.7,373.18,372.66,428.729833024225,441.491788864374,356.468792995301,315.253832416486,303.429981702091,300.722785878284,300.150028095469,300.031071517729,300.006461589449,300.00161567213,300.001789084869
838,351.94,352.87,355.49,356.82,356.58,358.89,356.94,358.7,375.75,373.25,372.75,428.809490343549,441.600870924921,356.545170712966,315.282945640192,303.437648347743,300.724483453157,300.150385041902,300.031145526604,300.006477033209,300.001619716321,300.001792516869
839,351.9,352.83,355.47,356.81,356.57,358.88,356.94,358.72,375.84,373.37,372.87,428.889033703328,441.709836524277,356.621528587264,315.312078449698,303.445325818082,300.726184033822,300.150742661055,300.031219676632,300.006492506631,300.00162376854,300.001795955745
840,351.84,352.79,355.45,356.78,356.57,358.87,356.94,358.73,375.93,373.5,372.97,428.968463323686,441.818685810145,356.697866550824,315.341230802038,303.453014115824,300.727887624502,300.151100954178,300.031293968095,300.006508009775,300.001627828805,300.00179940151
841,351.83,352.77,355.44,356.77,356.56,358.87,356.93,358.73,375.99,373.59,373.02,429.046430803666,441.928779614863,356.774419361111,315.370426383686,303.460714773432,300.729594316687,300.151459888325,300.031368395698,300.006523541785,300.001631896924,300.001802854004
842,351.79,352.74,355.42,356.77,356.55,358.86,356.94,358.75,376.04,373.69,373.06,429.125585070501,442.037447107804,356.850726464279,315.399618690942,303.46842480581,300.731303944807,300.151819531997,300.031442970673,300.006539104517,300.001635973321,300.001806313582
843,351.76,352.72,355.41,356.77,356.54,358.85,356.94,358.76,376.09,373.77,373.1,429.204626081875,442.145999002995,356.927013536749,315.428830425629,303.47614567494,300.733016595732,300.152179853398,300.031517687922,300.00655469715,300.001640057811,300.001809780089
844,351.73,352.69,355.39,356.75,356.52,358.84,356.93,358.76,376.14,373.87,373.12,429.283554055557,442.254435448492,357.003280512841,315.458061544887,303.483877383387,300.734732273682,300.152540853786,300.031592547726,300.006570319742,300.001644150411,300.00181325354
845,351.7,352.66,355.37,356.73,356.51,358.84,356.93,358.77,376.19,373.94,373.14,429.362369210107,442.362756590359,357.079527326847,315.487312005837,303.491619933682,300.736450982874,300.152902534418,300.031667550368,300.006585972355,300.001648251136,300.001816733949
846,351.67,352.65,355.36,356.72,356.51,358.83,356.93,358.78,376.25,373.99,373.17,429.441071759059,442.470962579569,357.155753914252,315.516581765684,303.499373328316,300.738172727523,300.153264896555,300.031742696131,300.006601655048,300.001652360004,300.001820221329
847,351.66,352.62,355.35,356.71,356.5,358.82,356.94,358.79,376.31,374.07,373.21,429.519661918356,442.579053563722,357.231960210352,315.545870781588,303.507137569736,300.739897511843,300.153627941458,300.031817985296,300.006617367882,300.001656477029,300.001823715693
848,351.6,352.58,355.33,356.69,356.48,358.81,356.93,358.8,376.37,374.18,373.26,429.598139908888,442.687029684871,357.308146149746,315.575179010605,303.514912660347,300.741625340047,300.153991670392,300.031893418149,300.006633110917,300.001660602229,300.001827217057
849,351.55,352.54,355.3,356.68,356.46,358.81,356.92,358.82,376.44,374.31,373.35,429.676505937376,442.794891098594,357.384311669767,315.604506410056,303.522698602529,300.743356216347,300.154356084622,300.031968994973,300.006648884214,300.001664735619,300.001830725434
850,351.53,352.51,355.27,356.68,356.46,358.8,356.91,358.83,376.49,374.39,373.43,429.754760228037,442.902637942382,357.460456704927,315.633852936932,303.530495398598,300.745090144951,300.154721185415,300.032044716052,300.006664687834,300.001668877216,300.001834240837
851,351.5,352.49,355.27,356.66,356.45,358.79,356.93,358.84,376.55,374.49,373.5,429.832902984207,443.010270373685,357.536581193553,315.6632185486,303.538303050862,300.746827130069,300.155086974041,300.032120581674,300.006680521836,300.001673027037,300.001837763281
852,351.47,352.46,355.25,356.66,356.45,358.79,356.92,358.86,376.62,374.58,373.56,429.910934429254,443.117788529854,357.612685070802,315.692603202065,303.546121561551,300.748567175904,300.15545345177,300.032196592122,300.006696386283,300.001677185097,300.001841292779
853,351.44,352.44,355.24,356.64,356.43,358.78,356.91,358.87,376.68,374.66,373.62,429.988854762311,443.22519257147,357.68876827624,315.72200685477,303.5539509329,300.750310286665,300.155820619875,300.032272747685,300.006712281235,300.001681351413,300.001844829347
854,351.41,352.42,355.22,356.63,356.42,358.78,356.91,358.88,376.74,374.74,373.68,430.066664204959,443.332482635689,357.764830745656,315.751429463739,303.561791167064,300.752056466551,300.156188479632,300.032349048648,300.006728206754,300.001685526001,300.001848372996
855,351.38,352.39,355.21,356.63,356.41,358.78,356.9,358.9,376.79,374.84,373.75,430.144362967489,443.439658871087,357.840872417164,315.780870986211,303.569642266177,300.753805719764,300.156557032315,300.0324254953,300.006744162901,300.001689708878,300.001851923743
856,351.35,352.36,355.19,356.61,356.4,358.76,356.9,358.91,376.84,374.92,373.83,430.221951262397,443.546721422635,357.916893228592,315.810331379375,303.577504232331,300.755563278483,300.156926279204,300.032502087929,300.006760149737,300.001693900061,300.0018554816
857,351.3,352.32,355.16,356.59,356.38,358.76,356.9,358.92,376.92,375.07,373.96,430.299429289699,443.653670447768,357.992893120307,315.83981060066,303.585377067593,300.757324243047,300.157296221579,300.032578826824,300.006776167324,300.001698099565,300.001859046582
858,351.26,352.28,355.14,356.58,356.38,358.76,356.91,358.95,377.02,375.21,374.1,430.37679727934,443.76050607288,358.068872027478,315.869308606922,303.593260773946,300.759088314885,300.15766686072,300.032655712273,300.006792215724,300.001702307409,300.001862618703
859,351.24,352.27,355.14,356.57,356.38,358.75,356.9,358.95,377.08,375.3,374.18,430.45405543302,443.867228451613,358.144829890473,315.898825355547,303.601155353379,300.76085549822,300.158038197914,300.032732744568,300.006808294999,300.001706523607,300.001866197977
860,351.2,352.25,355.12,356.56,356.37,358.74,356.9,358.96,377.14,375.4,374.25,430.531203946184,443.973837744905,358.22076665127,315.928360804064,303.609060807841,300.762625797269,300.158410234443,300.032809923998,300.00682440521,300.001710748177,300.001869784419
861,351.18,352.22,355.11,356.54,356.36,358.73,356.9,358.96,377.2,375.49,374.31,430.608243041905,444.080334083544,358.296682246815,315.957914909453,303.61697713921,300.764399216254,300.158782971596,300.032887250856,300.00684054642,300.001714981136,300.001873378042
862,351.14,352.2,355.08,356.53,356.34,358.73,356.89,358.98,377.24,375.59,374.36,430.685172922623,444.186717619332,358.372576618124,315.987487629097,303.624904349347,300.76617575939,300.159156410662,300.032964725431,300.00685671869,300.0017192225,300.001876978861
863,351.11,352.16,355.06,356.52,356.33,358.71,356.89,358.99,377.3,375.67,374.41,430.761993805955,444.292988487656,358.44844970359,316.017078920086,303.632842440058,300.767955430894,300.159530552931,300.033042348018,300.006872922085,300.001723472286,300.001880586891
864,351.09,352.14,355.05,356.51,356.32,358.71,356.89,358.99,377.36,375.73,374.47,430.838705882106,444.399146851283,358.524301446885,316.046688740048,303.640791413141,300.769738234973,300.159905399696,300.033120118908,300.006889156665,300.001727730511,300.001884202145
865,351.06,352.11,355.04,356.49,356.32,358.7,356.88,359.0,377.41,375.79,374.55,430.915309376345,444.505192836751,358.600131785435,316.07631704592,303.64875127031,300.771524175842,300.160280952251,300.033198038395,300.006905422494,300.001731997191,300.001887824638
866,351.02,352.09,355.02,356.48,356.31,358.69,356.88,359.02,377.48,375.91,374.64,430.991804483225,444.611126601427,358.675940662559,316.105963795253,303.656722013277,300.773313257706,300.160657211893,300.033276106773,300.006921719635,300.001736272344,300.001891454385
867,350.97,352.04,354.99,356.46,356.29,358.68,356.88,359.04,377.56,376.02,374.74,431.068191418594,444.716948279661,358.751728017773,316.135628945172,303.664703643692,300.775105484774,300.161034179919,300.033354324337,300.00693804815,300.001740555986,300.001895091399
868,350.94,352.02,354.98,356.44,356.28,358.67,356.88,359.05,377.62,376.08,374.8,431.144470366713,444.822658038172,358.827493796749,316.165312453449,303.672696163202,300.776900861244,300.161411857629,300.033432691382,300.006954408102,300.001744848135,300.001898735695
869,350.91,352.0,354.96,356.43,356.27,358.67,356.87,359.07,377.68,376.14,374.9,431.220641558814,444.928255994648,358.90323793658,316.195014276895,303.68069957335,300.77869939132,300.161790246324,300.033511208203,300.006970799556,300.001749148807,300.001902387288
870,350.89,351.98,354.96,356.43,356.27,358.67,356.87,359.08,377.73,376.2,374.98,431.296705182168,445.03374231067,358.978960382676,316.224734373226,303.688713875711,300.780501079202,300.162169347309,300.033589875098,300.006987222573,300.00175345802,300.001906046193
871,350.86,351.94,354.93,356.42,356.25,358.66,356.88,359.09,377.79,376.25,375.06,431.372661448179,445.139117123747,359.054661076376,316.254472699674,303.696739071768,300.782305929083,300.162549161886,300.033668692362,300.007003677218,300.00175777579,300.001909712423
872,350.83,351.92,354.91,356.4,356.24,358.66,356.88,359.1,377.83,376.31,375.15,431.448510557672,445.244380580233,359.130339960914,316.28422921368,303.704775162997,300.784113945161,300.162929691364,300.033747660295,300.007020163554,300.001762102135,300.001913385994
873,350.8,351.9,354.9,356.39,356.24,358.65,356.87,359.12,377.89,376.36,375.23,431.524252723502,445.349532814158,359.205996977656,316.314003872449,303.712822150805,300.785925131624,300.163310937051,300.033826779193,300.007036681644,300.001766437071,300.00191706692
874,350.76,351.87,354.88,356.38,356.22,358.64,356.87,359.12,377.97,376.44,375.36,431.599888129462,445.454573988744,359.281632073567,316.343796633793,303.72088003661,300.787739492662,300.163692900257,300.033906049355,300.007053231554,300.001770780616,300.001920755215
875,350.72,351.82,354.85,356.36,356.2,358.63,356.87,359.14,378.05,376.53,375.47,431.675416984666,445.559504240647,359.357245191071,316.373607455004,303.728948821752,300.789557032462,300.164075582295,300.033985471082,300.007069813346,300.001775132787,300.001924450895
876,350.69,351.8,354.83,356.35,356.2,358.62,356.86,359.16,378.1,376.64,375.55,431.750839492609,445.664323711443,359.432836273845,316.403436293494,303.737028507535,300.791377755207,300.164458984477,300.034065044672,300.007086427086,300.001779493602,300.001928153974
877,350.65,351.78,354.82,356.34,356.17,358.62,356.86,359.17,378.16,376.7,375.64,431.826155860477,445.769032538211,359.50840526501,316.433283106598,303.745119095221,300.793201665079,300.164843108119,300.034144770426,300.007103072836,300.001783863077,300.001931864467
878,350.63,351.76,354.8,356.33,356.17,358.61,356.85,359.18,378.21,376.75,375.72,431.901366279487,445.873630874217,359.583952111012,316.463147852014,303.753238340071,300.795028766257,300.165227954539,300.034224648645,300.007119750663,300.00178824123,300.001935582389
879,350.6,351.73,354.78,356.32,356.16,358.6,356.86,359.2,378.27,376.82,375.81,431.976470962637,445.978118849069,359.659476754189,316.49303048695,303.761382037607,300.796859062916,300.165613525056,300.034304679632,300.007136460629,300.001792628079,300.001939307754
880,350.59,351.71,354.78,356.31,356.16,358.6,356.86,359.21,378.32,376.87,375.9,432.051470091081,446.082496625464,359.734979143363,316.522930969336,303.769536731206,300.79869255923,300.16599982099,300.034384863687,300.007153202801,300.00179702364,300.001943040577
881,350.55,351.69,354.76,356.3,356.15,358.6,356.86,359.23,378.36,376.93,376.0,432.126363878734,446.186764330694,359.810459221081,316.552849256383,303.777702421928,300.800529259369,300.166386843663,300.034465201115,300.007169977242,300.001801427931,300.001946780874
882,350.53,351.67,354.75,356.29,356.14,358.59,356.86,359.24,378.42,377.0,376.11,432.201152527061,446.290922104735,359.885916932571,316.582785305587,303.785879110802,300.802369167502,300.166774594401,300.034545692218,300.007186784019,300.00180584097,300.001950528658
883,350.5,351.64,354.73,356.28,356.14,358.58,356.87,359.25,378.48,377.08,376.21,432.275836218302,446.394970107144,359.96135222696,316.612739074869,303.794066798829,300.804212287792,300.167163074529,300.034626337301,300.007203623195,300.001810262774,300.001954283946
884,350.45,351.6,354.7,356.26,356.12,358.58,356.86,359.27,378.57,377.19,376.36,432.350415161152,446.498908468902,360.03676504843,316.642710521581,303.802265486954,300.806058624404,300.167552285374,300.034707136669,300.007220494837,300.001814693361,300.001958046752
885,350.42,351.57,354.68,356.23,356.1,358.56,356.87,359.29,378.66,377.28,376.5,432.424889556066,446.602737329141,360.112155342925,316.672699603258,303.810475176088,300.807908181495,300.167942228267,300.034788090626,300.007237399009,300.001819132748,300.001961817091
886,350.39,351.55,354.67,356.22,356.09,358.56,356.88,359.3,378.71,377.35,376.57,432.499259587112,446.706456843354,360.187523059817,316.702706277817,303.818695867115,300.809760963223,300.168332904537,300.034869199478,300.007254335777,300.001823580953,300.001965594977
887,350.38,351.54,354.66,356.21,356.1,358.56,356.88,359.32,378.77,377.41,376.65,432.573525469788,446.810067133853,360.262868142493,316.732730502473,303.826927560857,300.811616973741,300.168724315518,300.034950463532,300.007271305207,300.001828037993,300.001969380428
888,350.35,351.51,354.64,356.21,356.09,358.55,356.88,359.32,378.83,377.48,376.71,432.647687390744,446.913568352074,360.338190540157,316.762772235101,303.835170258122,300.8134762172,300.169116462545,300.035031883096,300.007288307365,300.001832503887,300.001973173456
889,350.32,351.49,354.63,356.19,356.08,358.55,356.88,359.34,378.88,377.54,376.75,432.721745536703,447.016960649253,360.41349020225,316.792831433586,303.843423959672,300.815338697746,300.169509346953,300.035113458476,300.007305342316,300.001836978652,300.001976974078
890,350.29,351.46,354.61,356.19,356.07,358.55,356.88,359.35,378.93,377.59,376.8,432.795700116688,447.120244152043,360.488767073916,316.822908055313,303.851688666218,300.817204419526,300.169902970081,300.035195189981,300.007322410128,300.001841462306,300.001980782308
891,350.27,351.44,354.6,356.18,356.05,358.54,356.88,359.38,378.98,377.63,376.84,432.869551311231,447.223419017044,360.564021106227,316.853002058339,303.859964378456,300.819073386679,300.170297333268,300.035277077919,300.007339510865,300.001845954866,300.001984598162
892,350.24,351.41,354.58,356.17,356.04,358.54,356.88,359.38,379.03,377.68,376.89,432.943299336615,447.326485361835,360.639252243189,316.883113399889,303.868251097013,300.820945603347,300.170692437856,300.035359122601,300.007356644595,300.00185045635,300.001988421656
893,350.2,351.39,354.56,356.15,356.04,358.53,356.89,359.41,379.12,377.75,376.98,433.016944377588,447.429443337366,360.714460435409,316.913264030787,303.876548822498,300.822821073661,300.171088285187,300.035441324337,300.007373811383,300.001854966778,300.001992252803
894,350.16,351.35,354.54,356.14,356.02,358.52,356.88,359.43,379.18,377.83,377.07,433.090486615619,447.532293096802,360.789645634228,316.943539761962,303.884857555496,300.824699801756,300.171484876607,300.035523683436,300.007391011298,300.001859486165,300.001996091621
895,350.13,351.32,354.52,356.13,356.01,358.52,356.88,359.45,379.24,377.89,377.12,433.163926244887,447.635034780126,360.864807788738,316.973832867685,303.893177296529,300.82658179176,300.171882213461,300.035606200211,300.007408244404,300.001864014531,300.001999938123
896,350.1,351.31,354.51,356.12,356.0,358.52,356.89,359.45,379.29,377.95,377.2,433.237263479247,447.737668504632,360.939946844094,317.004143304642,303.901508046077,300.828467047799,300.172280297098,300.035688874973,300.00742551077,300.001868551893,300.002003792326
897,350.08,351.28,354.5,356.11,355.99,358.51,356.9,359.48,379.34,378.02,377.24,433.313597990285,447.836890695253,361.014433061165,317.034411645447,303.909847443134,300.830355788282,300.172679193029,300.035771719627,300.007442812484,300.001873098744,300.00200765464
898,350.06,351.27,354.49,356.1,356.0,358.51,356.9,359.5,379.4,378.06,377.29,433.391937582505,447.933750251505,361.088463431602,317.064655863651,303.918196124602,300.832247938097,300.173078881128,300.035854730689,300.007460148957,300.00187765495,300.002011524953
899,350.03,351.24,354.47,356.09,355.99,358.51,356.9,359.51,379.45,378.11,377.33,433.470172713265,448.030493785608,361.162465356799,317.094916081777,303.92655566712,300.834143352705,300.173479318826,300.035937900556,300.007477518881,300.001882220204,300.002015403012
900,350.0,351.22,354.45,356.08,355.98,358.51,356.89,359.53,379.5,378.17,377.37,433.548303578896,448.127121442213,361.236438784908,317.125192253512,303.934926070157,300.836042036101,300.173880507466,300.036021229543,300.007494922321,300.001886794526,300.002019288831
901,349.98,351.19,354.44,356.07,355.96,358.5,356.89,359.54,379.55,378.23,377.43,433.62633037529,448.223633365934,361.310383664393,317.155484332565,303.943307333132,300.837943992275,300.174282448389,300.036104717961,300.007512359346,300.001891377932,300.002023182427
902,349.93,351.16,354.41,356.05,355.94,358.49,356.89,359.56,379.62,378.33,377.51,433.7042532979,448.32002970159,361.384299944014,317.185792272677,303.951699455436,300.839849225218,300.17468514294,300.036188366125,300.007529830022,300.001895970443,300.002027083814
903,349.89,351.13,354.39,356.04,355.93,358.48,356.88,359.59,379.69,378.42,377.59,433.755408837775,448.444907747493,361.463693630486,317.216646374405,303.960125102238,300.841756105791,300.17508805912,300.036272076356,300.007547317184,300.00190056801,300.002030989624
904,349.86,351.1,354.38,356.02,355.93,358.48,356.89,359.59,379.74,378.48,377.64,433.828013512744,448.54658955147,361.538679013778,317.247091428947,303.96854375592,300.843667633401,300.175492166489,300.036356026527,300.007564852096,300.001905178007,300.002034905997
