Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
247,350.65,351.78,354.82,356.34,356.17,358.62,356.86,359.17,378.16,375.64,0.1575,25900,100,0.98
248,350.63,351.76,354.8,356.33,356.17,358.61,356.85,359.18,378.21,375.72,0.1575,25900,100,0.98
249,350.6,351.73,354.78,356.32,356.16,358.6,356.86,359.2,378.27,375.81,0.1575,25900,100,0.98
250,350.59,351.71,354.78,356.31,356.16,358.6,356.86,359.21,378.32,375.9,0.1575,25900,100,0.98
251,350.55,351.69,354.76,356.3,356.15,358.6,356.86,359.23,378.36,376.0,0.1575,25900,100,0.98
252,350.53,351.67,354.75,356.29,356.14,358.59,356.86,359.24,378.42,376.11,0.1575,25900,100,0.98
253,350.5,351.64,354.73,356.28,356.14,358.58,356.87,359.25,378.48,376.21,0.1575,25900,100,0.98
254,350.45,351.6,354.7,356.26,356.12,358.58,356.86,359.27,378.57,376.36,0.1575,25900,100,0.98
255,350.42,351.57,354.68,356.23,356.1,358.56,356.87,359.29,378.66,376.5,0.1575,25900,100,0.98
256,350.39,351.55,354.67,356.22,356.09,358.56,356.88,359.3,378.71,376.57,0.1575,25900,100,0.98
257,350.38,351.54,354.66,356.21,356.1,358.56,356.88,359.32,378.77,376.65,0.1575,25900,100,0.98
258,350.35,351.51,354.64,356.21,356.09,358.55,356.88,359.32,378.83,376.71,0.1575,25900,100,0.98
259,350.32,351.49,354.63,356.19,356.08,358.55,356.88,359.34,378.88,376.75,0.1575,25900,100,0.98
260,350.29,351.46,354.61,356.19,356.07,358.55,356.88,359.35,378.93,376.8,0.1575,25900,100,0.98
261,350.27,351.44,354.6,356.18,356.05,358.54,356.88,359.38,378.98,376.84,0.1575,25900,100,0.98
262,350.24,351.41,354.58,356.17,356.04,358.54,356.88,359.38,379.03,376.89,0.1575,25900,100,0.98
263,350.2,351.39,354.56,356.15,356.04,358.53,356.89,359.41,379.12,376.98,0.1575,25900,100,0.98
264,350.16,351.35,354.54,356.14,356.02,358.52,356.88,359.43,379.18,377.07,0.1575,25900,100,0.98
265,350.13,351.32,354.52,356.13,356.01,358.52,356.88,359.45,379.24,377.12,0.1575,25900,100,0.98
266,350.1,351.31,354.51,356.12,356.0,358.52,356.89,359.45,379.29,377.2,0.1575,25900,100,0.98
267,350.08,351.28,354.5,356.11,355.99,358.51,356.9,359.48,379.34,377.24,0.1575,25900,100,0.98
268,350.06,351.27,354.49,356.1,356.0,358.51,356.9,359.5,379.4,377.29,0.1575,25900,100,0.98
269,350.03,351.24,354.47,356.09,355.99,358.51,356.9,359.51,379.45,377.33,0.1575,25900,100,0.98
270,350.0,351.22,354.45,356.08,355.98,358.51,356.89,359.53,379.5,377.37,0.1575,25900,100,0.98
271,349.98,351.19,354.44,356.07,355.96,358.5,356.89,359.54,379.55,377.43,0.1575,25900,100,0.98
272,349.93,351.16,354.41,356.05,355.94,358.49,356.89,359.56,379.62,377.51,0.1575,25900,100,0.98
273,349.89,351.13,354.39,356.04,355.93,358.48,356.88,359.59,379.69,377.59,0.1575,25900,100,0.98
274,349.86,351.1,354.38,356.02,355.93,358.48,356.89,359.59,379.74,377.64,0.1575,25900,100,0.98
275,349.84,351.08,354.36,356.01,355.91,358.47,356.9,359.61,379.8,377.69,0.1575,25900,100,0.98
276,349.81,351.05,354.34,356.0,355.9,358.47,356.89,359.63,379.86,377.73,0.1575,25900,100,0.98
277,349.79,351.03,354.33,355.99,355.89,358.46,356.89,359.65,379.91,377.79,0.1575,25900,100,0.98
278,349.75,351.01,354.3,355.97,355.88,358.45,356.89,359.66,379.96,377.85,0.1575,25900,100,0.98
279,349.74,351.0,354.3,355.96,355.88,358.44,356.91,359.68,380.01,377.92,0.1575,25900,100,0.98
280,349.72,350.98,354.29,355.95,355.88,358.43,356.9,359.68,380.06,377.98,0.1575,25900,100,0.98
281,349.68,350.95,354.26,355.94,355.86,358.43,356.91,359.71,380.14,378.06,0.1575,25900,100,0.98
282,349.65,350.91,354.24,355.93,355.86,358.42,356.91,359.74,380.21,378.14,0.1575,25900,100,0.98
283,349.61,350.89,354.23,355.91,355.84,358.43,356.9,359.75,380.25,378.2,0.1575,25900,100,0.98
284,349.59,350.87,354.21,355.91,355.83,358.42,356.9,359.77,380.31,378.25,0.1575,25900,100,0.98
285,349.56,350.86,354.21,355.9,355.83,358.42,356.9,359.79,380.37,378.29,0.1575,25900,100,0.98
286,349.54,350.82,354.18,355.89,355.82,358.41,356.91,359.8,380.42,378.34,0.1575,25900,100,0.98
287,349.51,350.8,354.17,355.87,355.81,358.41,356.92,359.82,380.47,378.4,0.1575,25900,100,0.98
288,349.48,350.78,354.16,355.87,355.81,358.41,356.92,359.84,380.51,378.45,0.1575,25900,100,0.98
289,349.45,350.76,354.14,355.86,355.79,358.4,356.91,359.86,380.55,378.51,0.1575,25900,100,0.98
290,349.41,350.73,354.12,355.84,355.78,358.39,356.9,359.87,380.63,378.59,0.1575,25900,100,0.98
291,349.36,350.7,354.1,355.82,355.76,358.38,356.9,359.91,380.71,378.68,0.1575,25900,100,0.98
292,349.34,350.67,354.08,355.81,355.75,358.38,356.89,359.91,380.76,378.73,0.1575,25900,100,0.98
293,349.31,350.66,354.07,355.79,355.75,358.39,356.88,359.93,380.81,378.79,0.1575,25900,100,0.98
294,349.29,350.64,354.06,355.78,355.75,358.37,356.89,359.94,380.86,378.84,0.1575,25900,100,0.98
295,349.26,350.62,354.05,355.77,355.74,358.36,356.89,359.97,380.92,378.89,0.1575,25900,100,0.98
296,349.24,350.6,354.04,355.77,355.73,358.36,356.89,359.98,380.97,378.94,0.1575,25900,100,0.98
297,349.21,350.57,354.02,355.76,355.71,358.36,356.88,360.0,381.01,379.0,0.1575,25900,100,0.98
298,349.19,350.54,354.0,355.75,355.71,358.35,356.89,360.02,381.07,379.04,0.1575,25900,100,0.98
299,349.16,350.51,353.99,355.73,355.69,358.34,356.9,360.04,381.14,379.14,0.1575,25900,100,0.98
300,349.12,350.48,353.96,355.72,355.68,358.33,356.89,360.07,381.21,379.22,0.1575,25900,100,0.98
301,349.1,350.45,353.94,355.71,355.67,358.32,356.9,360.07,381.26,379.28,0.1575,25900,100,0.98
302,349.07,350.43,353.93,355.7,355.66,358.32,356.9,360.11,381.32,379.33,0.1575,25900,100,0.98
303,349.05,350.41,353.92,355.7,355.66,358.32,356.91,360.13,381.36,379.39,0.1575,25900,100,0.98
304,349.03,350.4,353.91,355.69,355.66,358.32,356.92,360.14,381.42,379.46,0.1575,25900,100,0.98
305,349.01,350.37,353.89,355.68,355.65,358.31,356.92,360.15,381.48,379.51,0.1575,25900,100,0.98
306,348.98,350.36,353.87,355.67,355.64,358.3,356.91,360.16,381.52,379.59,0.1575,25900,100,0.98
307,348.95,350.33,353.85,355.67,355.62,358.3,356.91,360.19,381.57,379.64,0.1575,25900,100,0.98
308,348.91,350.29,353.83,355.64,355.61,358.29,356.92,360.21,381.64,379.71,0.1575,25900,100,0.98
309,348.88,350.26,353.81,355.63,355.6,358.29,356.92,360.25,381.71,379.79,0.1575,25900,100,0.98
310,348.86,350.25,353.8,355.63,355.59,358.29,356.93,360.26,381.76,379.86,0.1575,25900,100,0.98
311,348.83,350.22,353.78,355.61,355.58,358.28,356.93,360.28,381.81,379.92,0.1575,25900,100,0.98
312,348.81,350.2,353.76,355.6,355.57,358.28,356.93,360.3,381.85,379.98,0.1575,25900,100,0.98
313,348.78,350.17,353.74,355.59,355.56,358.28,356.92,360.32,381.9,380.04,0.1575,25900,100,0.98
314,348.76,350.15,353.73,355.58,355.55,358.27,356.93,360.34,381.97,380.1,0.1575,25900,100,0.98
315,348.74,350.13,353.72,355.56,355.54,358.26,356.94,360.34,382.02,380.18,0.1575,25900,100,0.98
316,348.69,350.1,353.69,355.55,355.53,358.25,356.93,360.38,382.08,380.27,0.1575,25900,100,0.98
317,348.65,350.07,353.66,355.54,355.51,358.24,356.93,360.4,382.14,380.36,0.1575,25900,100,0.98
318,348.63,350.04,353.64,355.52,355.49,358.24,356.93,360.41,382.2,380.42,0.1575,25900,100,0.98
319,348.62,350.04,353.63,355.51,355.5,358.23,356.94,360.43,382.26,380.48,0.1575,25900,100,0.98
320,348.58,350.01,353.61,355.5,355.48,358.24,356.94,360.46,382.29,380.55,0.1575,25900,100,0.98
321,348.56,349.98,353.6,355.49,355.47,358.23,356.95,360.48,382.34,380.62,0.1575,25900,100,0.98
322,348.54,349.97,353.58,355.48,355.46,358.23,356.96,360.5,382.39,380.68,0.1575,25900,100,0.98
323,348.51,349.94,353.56,355.47,355.45,358.22,356.95,360.51,382.43,380.72,0.1575,25900,100,0.98
324,348.49,349.92,353.55,355.45,355.45,358.21,356.96,360.52,382.48,380.76,0.1575,25900,100,0.98
325,348.45,349.89,353.52,355.44,355.43,358.21,356.96,360.55,382.54,380.82,0.1575,25900,100,0.98
326,348.43,349.87,353.5,355.42,355.43,358.2,356.98,360.58,382.62,380.91,0.1575,25900,100,0.98
327,348.41,349.86,353.5,355.41,355.42,358.2,356.98,360.59,382.67,380.95,0.1575,25900,100,0.98
328,348.37,349.82,353.46,355.4,355.4,358.19,356.96,360.62,382.7,381.01,0.1575,25900,100,0.98
329,348.35,349.8,353.45,355.39,355.39,358.19,356.98,360.63,382.75,381.09,0.1575,25900,100,0.98
330,348.34,349.79,353.45,355.37,355.4,358.19,357.0,360.65,382.81,381.18,0.1575,25900,100,0.98
331,348.32,349.77,353.43,355.36,355.38,358.18,356.99,360.67,382.87,381.24,0.1575,25900,100,0.98
332,348.29,349.74,353.41,355.35,355.38,358.18,356.99,360.68,382.89,381.3,0.1575,25900,100,0.98
333,348.26,349.72,353.39,355.35,355.37,358.17,356.99,360.7,382.93,381.38,0.1575,25900,100,0.98
334,348.25,349.7,353.38,355.33,355.36,358.18,357.0,360.72,382.98,381.44,0.1575,25900,100,0.98
335,348.22,349.69,353.36,355.32,355.35,358.17,357.01,360.75,383.06,381.55,0.1575,25900,100,0.98
336,348.18,349.65,353.34,355.3,355.34,358.16,357.02,360.78,383.13,381.65,0.1575,25900,100,0.98
337,348.16,349.63,353.33,355.29,355.33,358.16,357.03,360.8,383.19,381.71,0.1575,25900,100,0.98
338,348.14,349.61,353.31,355.27,355.33,358.17,357.03,360.81,383.24,381.76,0.1575,25900,100,0.98
339,348.12,349.59,353.3,355.27,355.32,358.16,357.04,360.83,383.28,381.82,0.1575,25900,100,0.98
340,348.09,349.57,353.28,355.27,355.3,358.16,357.04,360.85,383.32,381.86,0.1575,25900,100,0.98
341,348.07,349.55,353.26,355.25,355.3,358.16,357.04,360.87,383.37,381.94,0.1575,25900,100,0.98
342,348.05,349.54,353.25,355.24,355.3,358.15,357.05,360.9,383.43,382.0,0.1575,25900,100,0.98
343,348.03,349.52,353.25,355.22,355.29,358.14,357.06,360.91,383.46,382.07,0.1575,25900,100,0.98
344,348.0,349.49,353.22,355.2,355.27,358.13,357.07,360.92,383.52,382.17,0.1575,25900,100,0.98
345,347.96,349.47,353.2,355.19,355.26,358.13,357.07,360.95,383.6,382.24,0.1575,25900,100,0.98
346,347.94,349.44,353.19,355.18,355.25,358.12,357.06,360.98,383.65,382.29,0.1575,25900,100,0.98
347,347.91,349.42,353.16,355.17,355.23,358.13,357.06,361.0,383.68,382.33,0.1575,25900,100,0.98
348,347.88,349.39,353.15,355.16,355.23,358.12,357.06,361.02,383.73,382.37,0.1575,25900,100,0.98
349,347.86,349.38,353.14,355.15,355.23,358.11,357.07,361.03,383.79,382.41,0.1575,25900,100,0.98
350,347.85,349.37,353.13,355.14,355.22,358.12,357.09,361.05,383.83,382.44,0.1575,25900,100,0.98
351,347.82,349.36,353.11,355.13,355.22,358.11,357.08,361.08,383.87,382.46,0.1575,25900,100,0.98
352,347.8,349.33,353.1,355.12,355.21,358.11,357.09,361.1,383.91,382.47,0.1575,25900,100,0.98
353,347.76,349.3,353.08,355.1,355.19,358.11,357.1,361.13,383.99,382.52,0.1575,25900,100,0.98
354,347.73,349.28,353.06,355.1,355.18,358.1,357.11,361.16,384.05,382.54,0.1575,25900,100,0.98
355,347.71,349.25,353.05,355.08,355.17,358.09,357.11,361.18,384.09,382.56,0.1575,25900,100,0.98
356,347.69,349.23,353.03,355.07,355.16,358.09,357.11,361.2,384.13,382.58,0.1575,25900,100,0.98
357,347.67,349.21,353.02,355.05,355.16,358.08,357.12,361.2,384.18,382.58,0.1575,25900,100,0.98
358,347.63,349.19,353.0,355.05,355.14,358.08,357.12,361.23,384.21,382.61,0.1575,25900,100,0.98
359,347.62,349.17,352.99,355.04,355.13,358.08,357.13,361.26,384.25,382.64,0.1575,25900,100,0.98
360,347.6,349.15,352.97,355.03,355.12,358.08,357.14,361.28,384.3,382.67,0.1575,25900,100,0.98
361,347.58,349.14,352.96,355.01,355.12,358.07,357.14,361.29,384.34,382.7,0.1575,25900,100,0.98
362,347.54,349.1,352.93,355.0,355.11,358.07,357.14,361.32,384.41,382.76,0.1575,25900,100,0.98
363,347.51,349.08,352.92,354.99,355.1,358.07,357.16,361.36,384.47,382.81,0.1575,25900,100,0.98
364,347.49,349.06,352.91,354.99,355.09,358.07,357.15,361.38,384.52,382.85,0.1575,25900,100,0.98
365,347.47,349.04,352.89,354.98,355.09,358.07,357.16,361.4,384.56,382.9,0.1575,25900,100,0.98
366,347.45,349.02,352.87,354.97,355.08,358.07,357.18,361.42,384.6,382.95,0.1575,25900,100,0.98
367,347.43,349.0,352.86,354.95,355.07,358.07,357.18,361.45,384.66,383.0,0.1575,25900,100,0.98
368,347.4,348.98,352.85,354.95,355.06,358.06,357.18,361.46,384.71,383.07,0.1575,25900,100,0.98
369,347.38,348.96,352.83,354.93,355.05,358.05,357.18,361.48,384.74,383.12,0.1575,25900,100,0.98
370,347.35,348.93,352.81,354.93,355.04,358.06,357.19,361.52,384.81,383.22,0.1575,25900,100,0.98
371,347.31,348.9,352.78,354.91,355.02,358.05,357.19,361.54,384.87,383.29,0.1575,25900,100,0.98
372,347.28,348.87,352.77,354.9,355.01,358.05,357.2,361.57,384.92,383.36,0.1575,25900,100,0.98
373,347.26,348.85,352.75,354.89,355.0,358.05,357.19,361.59,384.95,383.42,0.1575,25900,100,0.98
374,347.23,348.83,352.74,354.88,355.0,358.04,357.2,361.61,385.0,383.48,0.1575,25900,100,0.98
375,347.22,348.82,352.73,354.87,355.0,358.03,357.21,361.62,385.04,383.56,0.1575,25900,100,0.98
376,347.2,348.8,352.71,354.86,354.99,358.04,357.22,361.65,385.08,383.63,0.1575,25900,100,0.98
377,347.18,348.78,352.7,354.85,354.98,358.04,357.22,361.66,385.13,383.69,0.1575,25900,100,0.98
378,347.16,348.75,352.68,354.84,354.97,358.03,357.23,361.69,385.18,383.75,0.1575,25900,100,0.98
379,347.13,348.73,352.67,354.83,354.96,358.04,357.23,361.72,385.23,383.8,0.1575,25900,100,0.98
380,347.11,348.72,352.66,354.82,354.96,358.03,357.24,361.75,385.28,383.88,0.1575,25900,100,0.98
381,347.08,348.69,352.63,354.81,354.95,358.03,357.26,361.78,385.36,383.93,0.1575,25900,100,0.98
382,347.06,348.68,352.63,354.79,354.94,358.02,357.26,361.79,385.41,383.96,0.1575,25900,100,0.98
383,347.04,348.67,352.61,354.77,354.94,358.01,357.27,361.8,385.44,384.01,0.1575,25900,100,0.98
384,347.02,348.65,352.61,354.77,354.93,358.02,357.28,361.83,385.49,384.05,0.1575,25900,100,0.98
385,347.0,348.62,352.59,354.76,354.92,358.01,357.28,361.85,385.53,384.07,0.1575,25900,100,0.98
386,346.97,348.61,352.57,354.74,354.92,358.01,357.29,361.87,385.56,384.1,0.1575,25900,100,0.98
387,346.95,348.59,352.55,354.73,354.9,358.0,357.29,361.89,385.59,384.14,0.1575,25900,100,0.98
388,346.93,348.57,352.54,354.72,354.89,358.0,357.29,361.9,385.63,384.17,0.1575,25900,100,0.98
389,346.9,348.54,352.52,354.71,354.88,358.0,357.31,361.94,385.69,384.24,0.1575,25900,100,0.98
390,346.87,348.52,352.5,354.7,354.87,357.99,357.33,361.97,385.76,384.32,0.1575,25900,100,0.98
391,346.85,348.5,352.5,354.68,354.87,357.98,357.33,361.98,385.79,384.38,0.1575,25900,100,0.98
392,346.82,348.48,352.47,354.67,354.86,357.98,357.33,362.01,385.83,384.4,0.1575,25900,100,0.98
393,346.8,348.46,352.47,354.66,354.85,357.98,357.33,362.03,385.87,384.43,0.1575,25900,100,0.98
394,346.78,348.45,352.44,354.65,354.84,357.97,357.34,362.04,385.91,384.46,0.1575,25900,100,0.98
395,346.75,348.42,352.43,354.64,354.84,357.98,357.34,362.07,385.95,384.48,0.1575,25900,100,0.98
396,346.73,348.41,352.43,354.62,354.83,357.98,357.34,362.1,385.98,384.48,0.1575,25900,100,0.98
397,346.7,348.4,352.41,354.62,354.82,357.98,357.34,362.11,386.03,384.5,0.1575,25900,100,0.98
398,346.67,348.37,352.39,354.6,354.81,357.98,357.34,362.15,386.09,384.51,0.1575,25900,100,0.98
399,346.64,348.35,352.37,354.59,354.8,357.98,357.35,362.18,386.14,384.52,0.1575,25900,100,0.98
400,346.62,348.32,352.36,354.58,354.79,357.98,357.35,362.2,386.18,384.53,0.1575,25900,100,0.98
401,346.61,348.31,352.35,354.56,354.79,357.97,357.36,362.22,386.22,384.55,0.1575,25900,100,0.98
402,346.58,348.29,352.34,354.55,354.78,357.96,357.38,362.24,386.25,384.6,0.1575,25900,100,0.98
403,346.57,348.27,352.33,354.55,354.77,357.97,357.37,362.26,386.3,384.61,0.1575,25900,100,0.98
404,346.54,348.24,352.31,354.54,354.77,357.95,357.38,362.28,386.34,384.62,0.1575,25900,100,0.98
405,346.52,348.22,352.29,354.53,354.75,357.96,357.39,362.3,386.38,384.64,0.1575,25900,100,0.98
406,346.49,348.2,352.27,354.53,354.75,357.96,357.4,362.33,386.43,384.68,0.1575,25900,100,0.98
407,346.46,348.18,352.26,354.51,354.74,357.96,357.41,362.36,386.48,384.72,0.1575,25900,100,0.98
408,346.45,348.16,352.25,354.5,354.74,357.95,357.42,362.4,386.53,384.76,0.1575,25900,100,0.98
409,346.42,348.14,352.23,354.49,354.73,357.95,357.42,362.41,386.57,384.79,0.1575,25900,100,0.98
410,346.39,348.11,352.21,354.49,354.71,357.95,357.42,362.43,386.61,384.83,0.1575,25900,100,0.98
411,346.38,348.1,352.19,354.47,354.7,357.95,357.43,362.45,386.64,384.88,0.1575,25900,100,0.98
412,346.35,348.07,352.18,354.46,354.69,357.94,357.43,362.47,386.68,384.93,0.1575,25900,100,0.98
413,346.34,348.06,352.17,354.46,354.7,357.94,357.45,362.49,386.73,384.99,0.1575,25900,100,0.98
414,346.32,348.04,352.15,354.46,354.69,357.94,357.45,362.51,386.77,385.04,0.1575,25900,100,0.98
415,346.3,348.02,352.14,354.44,354.67,357.94,357.45,362.53,386.81,385.09,0.1575,25900,100,0.98
416,346.26,348.0,352.12,354.43,354.66,357.94,357.46,362.57,386.86,385.14,0.1575,25900,100,0.98
417,346.24,347.98,352.1,354.42,354.66,357.94,357.49,362.6,386.92,385.2,0.1575,25900,100,0.98
418,346.23,347.96,352.08,354.41,354.65,357.93,357.49,362.62,386.97,385.25,0.1575,25900,100,0.98
419,346.21,347.95,352.08,354.41,354.64,357.94,357.5,362.64,387.02,385.29,0.1575,25900,100,0.98
420,346.19,347.92,352.06,354.39,354.64,357.93,357.51,362.67,387.05,385.35,0.1575,25900,100,0.98
421,346.18,347.92,352.05,354.39,354.63,357.94,357.51,362.69,387.09,385.41,0.1575,25900,100,0.98
422,346.15,347.89,352.03,354.38,354.63,357.94,357.52,362.71,387.13,385.46,0.1575,25900,100,0.98
423,346.13,347.87,352.02,354.37,354.62,357.93,357.53,362.73,387.17,385.53,0.1575,25900,100,0.98
424,346.11,347.86,352.01,354.35,354.61,357.93,357.54,362.75,387.2,385.58,0.1575,25900,100,0.98
425,346.09,347.84,351.99,354.34,354.6,357.93,357.55,362.79,387.27,385.68,0.1575,25900,100,0.98
426,346.06,347.81,351.97,354.33,354.59,357.93,357.56,362.82,387.32,385.76,0.1575,25900,100,0.98
427,346.03,347.79,351.96,354.32,354.58,357.92,357.57,362.84,387.36,385.83,0.1575,25900,100,0.98
428,346.01,347.78,351.95,354.3,354.58,357.92,357.57,362.85,387.41,385.89,0.1575,25900,100,0.98
429,346.0,347.77,351.93,354.29,354.58,357.92,357.58,362.87,387.45,385.94,0.1575,25900,100,0.98
430,345.97,347.75,351.92,354.28,354.58,357.93,357.6,362.9,387.49,386.01,0.1575,25900,100,0.98
431,345.96,347.74,351.91,354.27,354.56,357.92,357.59,362.92,387.52,386.06,0.1575,25900,100,0.98
432,345.93,347.71,351.89,354.26,354.55,357.92,357.6,362.94,387.56,386.09,0.1575,25900,100,0.98
433,345.91,347.7,351.88,354.25,354.54,357.91,357.62,362.94,387.6,386.13,0.1575,25900,100,0.98
434,345.89,347.67,351.85,354.23,354.54,357.91,357.63,362.98,387.67,386.2,0.1575,25900,100,0.98
435,345.86,347.65,351.83,354.21,354.52,357.91,357.64,363.01,387.72,386.24,0.1575,25900,100,0.98
436,345.84,347.63,351.83,354.22,354.51,357.91,357.64,363.04,387.75,386.24,0.1575,25900,100,0.98
437,345.82,347.61,351.8,354.22,354.5,357.91,357.65,363.06,387.79,386.26,0.1575,25900,100,0.98
438,345.8,347.59,351.79,354.2,354.5,357.91,357.65,363.09,387.82,386.26,0.1575,25900,100,0.98
439,345.78,347.58,351.78,354.2,354.5,357.9,357.66,363.1,387.86,386.28,0.1575,25900,100,0.98
440,345.76,347.55,351.77,354.19,354.49,357.9,357.67,363.13,387.9,386.3,0.1575,25900,100,0.98
441,345.75,347.54,351.75,354.17,354.48,357.9,357.69,363.14,387.93,386.34,0.1575,25900,100,0.98
442,345.71,347.51,351.72,354.17,354.47,357.9,357.69,363.17,387.97,386.37,0.1575,25900,100,0.98
443,345.69,347.49,351.71,354.15,354.46,357.9,357.7,363.2,388.01,386.41,0.1575,25900,100,0.98
444,345.66,347.46,351.68,354.15,354.45,357.9,357.7,363.23,388.07,386.45,0.1575,25900,100,0.98
445,345.63,347.43,351.67,354.13,354.43,357.9,357.72,363.25,388.11,386.47,0.1575,25900,100,0.98
446,345.63,347.44,351.66,354.13,354.44,357.9,357.73,363.28,388.16,386.5,0.1575,25900,100,0.98
447,345.61,347.42,351.66,354.12,354.44,357.9,357.75,363.31,388.19,386.5,0.1575,25900,100,0.98
448,345.6,347.4,351.64,354.11,354.43,357.9,357.75,363.32,388.23,386.51,0.1575,25900,100,0.98
449,345.57,347.38,351.62,354.1,354.42,357.9,357.75,363.35,388.25,386.52,0.1575,25900,100,0.98
450,345.54,347.36,351.6,354.1,354.41,357.9,357.76,363.36,388.29,386.54,0.1575,25900,100,0.98
451,345.52,347.34,351.59,354.07,354.4,357.89,357.78,363.4,388.34,386.57,0.1575,25900,100,0.98
452,345.49,347.31,351.57,354.06,354.39,357.9,357.78,363.43,388.4,386.62,0.1575,25900,100,0.98
453,345.48,347.29,351.56,354.06,354.38,357.9,357.8,363.46,388.44,386.64,0.1575,25900,100,0.98
454,345.44,347.27,351.54,354.05,354.37,357.9,357.8,363.47,388.46,386.68,0.1575,25900,100,0.98
455,345.42,347.25,351.52,354.04,354.37,357.89,357.81,363.5,388.5,386.73,0.1575,25900,100,0.98
456,345.4,347.23,351.51,354.03,354.37,357.89,357.82,363.52,388.55,386.78,0.1575,25900,100,0.98
457,345.4,347.22,351.5,354.02,354.36,357.89,357.83,363.54,388.58,386.83,0.1575,25900,100,0.98
458,345.37,347.21,351.49,354.0,354.35,357.88,357.84,363.55,388.61,386.86,0.1575,25900,100,0.98
459,345.35,347.19,351.48,354.0,354.35,357.88,357.84,363.57,388.64,386.9,0.1575,25900,100,0.98
460,345.32,347.16,351.46,353.98,354.34,357.9,357.86,363.61,388.7,386.95,0.1575,25900,100,0.98
461,345.3,347.14,351.44,353.97,354.33,357.89,357.87,363.64,388.77,387.02,0.1575,25900,100,0.98
462,345.28,347.13,351.43,353.96,354.32,357.89,357.88,363.65,388.8,387.06,0.1575,25900,100,0.98
463,345.26,347.11,351.42,353.95,354.31,357.89,357.89,363.7,388.84,387.08,0.1575,25900,100,0.98
464,345.24,347.09,351.4,353.94,354.3,357.88,357.89,363.7,388.87,387.11,0.1575,25900,100,0.98
465,345.22,347.07,351.38,353.93,354.29,357.9,357.9,363.73,388.9,387.15,0.1575,25900,100,0.98
466,345.21,347.05,351.37,353.93,354.29,357.89,357.9,363.75,388.94,387.19,0.1575,25900,100,0.98
467,345.19,347.04,351.37,353.92,354.3,357.9,357.93,363.77,388.97,387.22,0.1575,25900,100,0.98
468,345.16,347.02,351.36,353.91,354.29,357.9,357.93,363.79,389.02,387.24,0.1575,25900,100,0.98
469,345.14,347.01,351.34,353.9,354.28,357.89,357.94,363.82,389.05,387.29,0.1575,25900,100,0.98
470,345.12,346.99,351.32,353.89,354.27,357.9,357.96,363.85,389.1,387.36,0.1575,25900,100,0.98
471,345.1,346.97,351.3,353.89,354.27,357.9,357.97,363.89,389.16,387.42,0.1575,25900,100,0.98
472,345.08,346.95,351.3,353.88,354.25,357.91,357.98,363.91,389.2,387.46,0.1575,25900,100,0.98
473,345.05,346.93,351.28,353.86,354.25,357.91,358.0,363.93,389.22,387.5,0.1575,25900,100,0.98
474,345.04,346.92,351.27,353.85,354.24,357.91,358.0,363.96,389.26,387.54,0.1575,25900,100,0.98
475,345.02,346.9,351.25,353.85,354.24,357.9,358.0,363.97,389.29,387.58,0.1575,25900,100,0.98
476,345.01,346.9,351.25,353.83,354.24,357.9,358.03,363.99,389.34,387.6,0.1575,25900,100,0.98
477,344.99,346.88,351.23,353.82,354.23,357.9,358.03,364.01,389.37,387.64,0.1575,25900,100,0.98
478,344.97,346.87,351.22,353.81,354.22,357.92,358.04,364.03,389.4,387.66,0.1575,25900,100,0.98
479,344.95,346.84,351.2,353.8,354.22,357.9,358.06,364.07,389.46,387.72,0.1575,25900,100,0.98
480,344.93,346.82,351.19,353.78,354.22,357.9,358.08,364.1,389.51,387.77,0.1575,25900,100,0.98
481,344.92,346.81,351.18,353.78,354.21,357.91,358.09,364.13,389.56,387.78,0.1575,25900,100,0.98
482,344.89,346.79,351.17,353.77,354.2,357.91,358.09,364.14,389.59,387.79,0.1575,25900,100,0.98
483,344.88,346.78,351.15,353.75,354.2,357.9,358.11,364.17,389.61,387.79,0.1575,25900,100,0.98
484,344.85,346.75,351.13,353.75,354.19,357.9,358.11,364.18,389.66,387.8,0.1575,25900,100,0.98
485,344.83,346.74,351.12,353.74,354.17,357.91,358.12,364.21,389.69,387.82,0.1575,25900,100,0.98
486,344.82,346.72,351.11,353.73,354.17,357.91,358.13,364.23,389.71,387.83,0.1575,25900,100,0.98
487,344.8,346.71,351.08,353.73,354.16,357.91,358.13,364.26,389.75,387.85,0.1575,25900,100,0.98
488,344.77,346.68,351.06,353.71,354.15,357.92,358.15,364.29,389.79,387.89,0.1575,25900,100,0.98
489,344.75,346.65,351.05,353.7,354.15,357.91,358.16,364.32,389.84,387.95,0.1575,25900,100,0.98
490,344.72,346.63,351.03,353.69,354.12,357.92,358.17,364.35,389.86,387.97,0.1575,25900,100,0.98
491,344.7,346.61,351.01,353.68,354.12,357.92,358.18,364.36,389.9,388.0,0.1575,25900,100,0.98
492,344.68,346.61,351.0,353.67,354.13,357.92,358.2,364.39,389.93,388.03,0.1575,25900,100,0.98
493,344.67,346.59,350.99,353.67,354.12,357.93,358.2,364.42,389.96,388.06,0.1575,25900,100,0.98
494,344.67,346.58,350.99,353.66,354.12,357.93,358.22,364.43,390.0,388.08,0.1575,25900,100,0.98
